frame_idx,t_rel_s,t_unix,lat,lon,alt_msl,rel_alt,roll,pitch,yaw
1369,23.404365,1783330751.657,42.1433917,-1.5880557,303.23,46.85,0.82,-6.39,347.49
1370,23.421461,1783330751.674,42.1433927,-1.5880560,303.28,46.90,0.81,-6.40,347.47
1371,23.438557,1783330751.692,42.1433937,-1.5880563,303.33,46.95,0.80,-6.42,347.45
1372,23.455653,1783330751.709,42.1433946,-1.5880566,303.38,47.00,0.81,-6.43,347.44
1373,23.472749,1783330751.726,42.1433956,-1.5880569,303.43,47.05,0.84,-6.43,347.45
1374,23.489845,1783330751.743,42.1433965,-1.5880572,303.47,47.09,0.88,-6.42,347.46
1375,23.506941,1783330751.760,42.1433975,-1.5880575,303.52,47.14,0.91,-6.42,347.47
1376,23.524037,1783330751.777,42.1433998,-1.5880583,302.76,46.38,0.94,-6.41,347.48
1377,23.541132,1783330751.794,42.1434015,-1.5880588,303.05,46.67,0.97,-6.41,347.49
1378,23.558228,1783330751.811,42.1434024,-1.5880591,303.10,46.72,0.98,-6.41,347.50
1379,23.575324,1783330751.828,42.1434033,-1.5880594,303.14,46.76,0.99,-6.40,347.51
1380,23.592420,1783330751.845,42.1434041,-1.5880596,303.18,46.80,0.99,-6.40,347.52
1381,23.609516,1783330751.863,42.1434050,-1.5880599,303.23,46.85,0.99,-6.39,347.53
1382,23.626612,1783330751.880,42.1434059,-1.5880602,303.27,46.89,1.00,-6.39,347.54
1383,23.643708,1783330751.897,42.1434067,-1.5880604,303.31,46.93,1.00,-6.38,347.55
1384,23.660804,1783330751.914,42.1434076,-1.5880607,303.36,46.98,1.01,-6.38,347.54
1385,23.677900,1783330751.931,42.1434085,-1.5880610,303.40,47.02,1.02,-6.38,347.54
1386,23.694996,1783330751.948,42.1434093,-1.5880612,303.45,47.07,1.03,-6.38,347.53
1387,23.712092,1783330751.965,42.1434102,-1.5880615,303.49,47.11,1.04,-6.39,347.52
1388,23.729188,1783330751.982,42.1434110,-1.5880618,303.53,47.15,1.05,-6.39,347.52
1389,23.746284,1783330751.999,42.1434143,-1.5880628,302.70,46.32,1.06,-6.39,347.51
1390,23.763380,1783330752.016,42.1434152,-1.5880631,303.06,46.68,1.05,-6.40,347.50
1391,23.780476,1783330752.033,42.1434163,-1.5880634,303.11,46.73,1.04,-6.40,347.49
1392,23.797572,1783330752.051,42.1434173,-1.5880637,303.17,46.79,1.04,-6.41,347.49
1393,23.814668,1783330752.068,42.1434184,-1.5880641,303.23,46.85,1.03,-6.42,347.48
1394,23.831764,1783330752.085,42.1434195,-1.5880644,303.28,46.90,1.02,-6.42,347.47
1395,23.848860,1783330752.102,42.1434206,-1.5880647,303.34,46.96,1.01,-6.43,347.46
1396,23.865956,1783330752.119,42.1434217,-1.5880650,303.40,47.02,1.02,-6.43,347.46
1397,23.883052,1783330752.136,42.1434227,-1.5880653,303.45,47.07,1.02,-6.44,347.46
1398,23.900148,1783330752.153,42.1434238,-1.5880657,303.51,47.13,1.03,-6.44,347.47
1399,23.917244,1783330752.170,42.1434230,-1.5880655,302.91,46.53,1.04,-6.44,347.47
1400,23.934339,1783330752.187,42.1434279,-1.5880670,303.04,46.66,1.04,-6.45,347.47
1401,23.951435,1783330752.204,42.1434289,-1.5880673,303.09,46.71,1.05,-6.45,347.47
1402,23.968531,1783330752.222,42.1434298,-1.5880676,303.14,46.76,1.02,-6.45,347.49
1403,23.985627,1783330752.239,42.1434308,-1.5880679,303.19,46.81,1.00,-6.45,347.50
1404,24.002723,1783330752.256,42.1434318,-1.5880682,303.24,46.86,0.98,-6.46,347.52
1405,24.019819,1783330752.273,42.1434327,-1.5880685,303.29,46.91,0.96,-6.46,347.53
1406,24.036915,1783330752.290,42.1434337,-1.5880687,303.34,46.96,0.93,-6.46,347.55
1407,24.054011,1783330752.307,42.1434347,-1.5880690,303.39,47.01,0.91,-6.46,347.55
1408,24.071107,1783330752.324,42.1434357,-1.5880693,303.44,47.06,0.90,-6.47,347.52
1409,24.088203,1783330752.341,42.1434366,-1.5880696,303.49,47.11,0.88,-6.47,347.50
1410,24.105299,1783330752.358,42.1434376,-1.5880699,303.54,47.16,0.86,-6.48,347.47
1411,24.122395,1783330752.375,42.1434391,-1.5880705,302.80,46.42,0.85,-6.48,347.44
1412,24.139491,1783330752.392,42.1434417,-1.5880713,303.05,46.67,0.83,-6.49,347.41
1413,24.156587,1783330752.410,42.1434426,-1.5880716,303.10,46.72,0.82,-6.50,347.41
1414,24.173683,1783330752.427,42.1434436,-1.5880719,303.15,46.77,0.82,-6.51,347.42
1415,24.190779,1783330752.444,42.1434445,-1.5880721,303.21,46.83,0.82,-6.52,347.43
1416,24.207875,1783330752.461,42.1434455,-1.5880724,303.26,46.88,0.81,-6.54,347.44
1417,24.224971,1783330752.478,42.1434464,-1.5880727,303.31,46.93,0.81,-6.55,347.45
1418,24.242067,1783330752.495,42.1434474,-1.5880730,303.36,46.98,0.81,-6.57,347.46
1419,24.259163,1783330752.512,42.1434483,-1.5880732,303.41,47.03,0.80,-6.56,347.46
1420,24.276259,1783330752.529,42.1434493,-1.5880735,303.46,47.08,0.78,-6.54,347.45
1421,24.293355,1783330752.546,42.1434502,-1.5880738,303.51,47.13,0.76,-6.52,347.45
1422,24.310451,1783330752.563,42.1434512,-1.5880741,303.56,47.18,0.74,-6.51,347.44
1423,24.327546,1783330752.581,42.1434550,-1.5880754,302.68,46.30,0.72,-6.49,347.44
1424,24.344642,1783330752.598,42.1434553,-1.5880755,303.07,46.69,0.70,-6.47,347.43
1425,24.361738,1783330752.615,42.1434562,-1.5880758,303.12,46.74,0.70,-6.48,347.43
1426,24.378834,1783330752.632,42.1434572,-1.5880760,303.17,46.79,0.70,-6.50,347.43
1427,24.395930,1783330752.649,42.1434582,-1.5880763,303.22,46.84,0.70,-6.52,347.43
1428,24.413026,1783330752.666,42.1434591,-1.5880766,303.28,46.90,0.70,-6.54,347.44
1429,24.430122,1783330752.683,42.1434601,-1.5880769,303.33,46.95,0.70,-6.55,347.44
1430,24.447218,1783330752.700,42.1434610,-1.5880771,303.38,47.00,0.70,-6.57,347.44
1431,24.464314,1783330752.717,42.1434620,-1.5880774,303.43,47.05,0.67,-6.57,347.44
1432,24.481410,1783330752.734,42.1434630,-1.5880777,303.49,47.11,0.65,-6.57,347.43
1433,24.498506,1783330752.752,42.1434639,-1.5880780,303.54,47.16,0.62,-6.57,347.42
1434,24.515602,1783330752.769,42.1434623,-1.5880776,302.97,46.59,0.59,-6.57,347.42
1435,24.532698,1783330752.786,42.1434680,-1.5880794,303.04,46.66,0.56,-6.57,347.41
1436,24.549794,1783330752.803,42.1434689,-1.5880797,303.09,46.71,0.54,-6.57,347.41
1437,24.566890,1783330752.820,42.1434697,-1.5880799,303.14,46.76,0.57,-6.55,347.42
1438,24.583986,1783330752.837,42.1434706,-1.5880801,303.18,46.80,0.59,-6.54,347.43
1439,24.601082,1783330752.854,42.1434715,-1.5880804,303.23,46.85,0.61,-6.52,347.44
1440,24.618178,1783330752.871,42.1434723,-1.5880806,303.28,46.90,0.64,-6.51,347.45
1441,24.635274,1783330752.888,42.1434732,-1.5880809,303.32,46.94,0.66,-6.49,347.45
1442,24.652370,1783330752.905,42.1434741,-1.5880811,303.37,46.99,0.67,-6.48,347.46
1443,24.669466,1783330752.922,42.1434749,-1.5880814,303.42,47.04,0.65,-6.50,347.44
1444,24.686562,1783330752.940,42.1434758,-1.5880816,303.46,47.08,0.63,-6.51,347.43
1445,24.703658,1783330752.957,42.1434767,-1.5880819,303.51,47.13,0.60,-6.52,347.42
1446,24.720754,1783330752.974,42.1434775,-1.5880821,303.56,47.18,0.58,-6.54,347.41
1447,24.737849,1783330752.991,42.1434769,-1.5880821,302.91,46.53,0.55,-6.55,347.40
1448,24.754945,1783330753.008,42.1434816,-1.5880835,303.06,46.68,0.55,-6.54,347.39
1449,24.772041,1783330753.025,42.1434826,-1.5880839,303.12,46.74,0.56,-6.51,347.38
1450,24.789137,1783330753.042,42.1434837,-1.5880842,303.18,46.80,0.58,-6.47,347.37
1451,24.806233,1783330753.059,42.1434848,-1.5880845,303.23,46.85,0.59,-6.44,347.37
1452,24.823329,1783330753.076,42.1434858,-1.5880848,303.29,46.91,0.61,-6.40,347.36
1453,24.840425,1783330753.093,42.1434869,-1.5880851,303.35,46.97,0.62,-6.37,347.35
1454,24.857521,1783330753.111,42.1434880,-1.5880854,303.41,47.03,0.63,-6.38,347.36
1455,24.874617,1783330753.128,42.1434890,-1.5880857,303.47,47.09,0.62,-6.42,347.37
1456,24.891713,1783330753.145,42.1434901,-1.5880860,303.53,47.15,0.61,-6.47,347.39
1457,24.908809,1783330753.162,42.1434912,-1.5880863,303.59,47.21,0.60,-6.51,347.40
1458,24.925905,1783330753.179,42.1434943,-1.5880875,302.74,46.36,0.59,-6.56,347.42
1459,24.943001,1783330753.196,42.1434952,-1.5880877,303.10,46.72,0.58,-6.61,347.44
1460,24.960097,1783330753.213,42.1434962,-1.5880880,303.15,46.77,0.58,-6.58,347.42
1461,24.977193,1783330753.230,42.1434971,-1.5880882,303.20,46.82,0.57,-6.53,347.39
1462,24.994289,1783330753.247,42.1434981,-1.5880885,303.26,46.88,0.57,-6.49,347.36
1463,25.011385,1783330753.264,42.1434990,-1.5880888,303.31,46.93,0.57,-6.44,347.33
1464,25.028481,1783330753.281,42.1435000,-1.5880891,303.36,46.98,0.56,-6.39,347.30
1465,25.045577,1783330753.299,42.1435009,-1.5880894,303.41,47.03,0.56,-6.34,347.27
1466,25.062673,1783330753.316,42.1435019,-1.5880897,303.46,47.08,0.58,-6.38,347.28
1467,25.079769,1783330753.333,42.1435029,-1.5880900,303.51,47.13,0.60,-6.44,347.29
1468,25.096865,1783330753.350,42.1435038,-1.5880902,303.56,47.18,0.62,-6.50,347.30
1469,25.113961,1783330753.367,42.1435016,-1.5880896,303.05,46.67,0.64,-6.56,347.32
1470,25.131056,1783330753.384,42.1435101,-1.5880924,302.61,46.23,0.66,-6.62,347.33
1471,25.148152,1783330753.401,42.1435088,-1.5880919,303.12,46.74,0.68,-6.68,347.34
1472,25.165248,1783330753.418,42.1435098,-1.5880921,303.17,46.79,0.68,-6.67,347.35
1473,25.182344,1783330753.435,42.1435107,-1.5880924,303.22,46.84,0.68,-6.66,347.35
1474,25.199440,1783330753.452,42.1435117,-1.5880927,303.27,46.89,0.68,-6.65,347.36
1475,25.216536,1783330753.470,42.1435127,-1.5880930,303.33,46.95,0.68,-6.64,347.36
1476,25.233632,1783330753.487,42.1435136,-1.5880933,303.38,47.00,0.68,-6.63,347.37
1477,25.250728,1783330753.504,42.1435146,-1.5880936,303.43,47.05,0.68,-6.62,347.37
1478,25.267824,1783330753.521,42.1435156,-1.5880939,303.48,47.10,0.69,-6.64,347.34
1479,25.284920,1783330753.538,42.1435165,-1.5880941,303.54,47.16,0.69,-6.65,347.32
1480,25.302016,1783330753.555,42.1435175,-1.5880944,303.59,47.21,0.70,-6.66,347.30
1481,25.319112,1783330753.572,42.1435174,-1.5880946,302.91,46.53,0.70,-6.68,347.28
1482,25.336208,1783330753.589,42.1435214,-1.5880959,303.08,46.70,0.71,-6.69,347.26
1483,25.353304,1783330753.606,42.1435224,-1.5880961,303.14,46.76,0.71,-6.70,347.25
1484,25.370400,1783330753.623,42.1435234,-1.5880964,303.19,46.81,0.73,-6.72,347.26
1485,25.387496,1783330753.640,42.1435243,-1.5880967,303.24,46.86,0.74,-6.74,347.28
1486,25.404592,1783330753.658,42.1435253,-1.5880969,303.29,46.91,0.76,-6.75,347.30
1487,25.421688,1783330753.675,42.1435263,-1.5880972,303.35,46.97,0.77,-6.77,347.31
1488,25.438784,1783330753.692,42.1435272,-1.5880975,303.40,47.02,0.78,-6.78,347.33
1489,25.455880,1783330753.709,42.1435282,-1.5880977,303.45,47.07,0.78,-6.77,347.34
1490,25.472976,1783330753.726,42.1435292,-1.5880980,303.51,47.13,0.76,-6.73,347.33
1491,25.490072,1783330753.743,42.1435301,-1.5880983,303.56,47.18,0.75,-6.69,347.32
1492,25.507168,1783330753.760,42.1435311,-1.5880985,303.61,47.23,0.73,-6.65,347.31
1493,25.524263,1783330753.777,42.1435333,-1.5880996,302.79,46.41,0.71,-6.61,347.30
1494,25.541359,1783330753.794,42.1435350,-1.5880999,303.10,46.72,0.70,-6.57,347.29
1495,25.558455,1783330753.811,42.1435358,-1.5881002,303.15,46.77,0.69,-6.59,347.29
1496,25.575551,1783330753.829,42.1435367,-1.5881004,303.20,46.82,0.69,-6.63,347.29
1497,25.592647,1783330753.846,42.1435376,-1.5881007,303.25,46.87,0.69,-6.67,347.29
1498,25.609743,1783330753.863,42.1435384,-1.5881009,303.29,46.91,0.70,-6.71,347.28
1499,25.626839,1783330753.880,42.1435393,-1.5881012,303.34,46.96,0.70,-6.75,347.28
1500,25.643935,1783330753.897,42.1435402,-1.5881014,303.39,47.01,0.70,-6.79,347.28
1501,25.661031,1783330753.914,42.1435411,-1.5881017,303.43,47.05,0.70,-6.78,347.28
1502,25.678127,1783330753.931,42.1435419,-1.5881019,303.48,47.10,0.71,-6.75,347.28
1503,25.695223,1783330753.948,42.1435428,-1.5881022,303.53,47.15,0.71,-6.71,347.28
1504,25.712319,1783330753.965,42.1435437,-1.5881024,303.58,47.20,0.71,-6.68,347.29
1505,25.729415,1783330753.982,42.1435446,-1.5881027,303.62,47.24,0.72,-6.65,347.29
1506,25.746511,1783330754.000,42.1435477,-1.5881040,302.74,46.36,0.72,-6.62,347.29
1507,25.763607,1783330754.017,42.1435484,-1.5881041,303.14,46.76,0.73,-6.65,347.28
1508,25.780703,1783330754.034,42.1435495,-1.5881044,303.19,46.81,0.75,-6.68,347.26
1509,25.797799,1783330754.051,42.1435506,-1.5881047,303.25,46.87,0.76,-6.71,347.25
1510,25.814895,1783330754.068,42.1435517,-1.5881050,303.31,46.93,0.78,-6.75,347.23
1511,25.831991,1783330754.085,42.1435528,-1.5881053,303.36,46.98,0.80,-6.78,347.21
1512,25.849087,1783330754.102,42.1435539,-1.5881056,303.42,47.04,0.81,-6.81,347.20
1513,25.866183,1783330754.119,42.1435550,-1.5881060,303.48,47.10,0.82,-6.83,347.20
1514,25.883279,1783330754.136,42.1435561,-1.5881063,303.53,47.15,0.82,-6.85,347.20
1515,25.900375,1783330754.153,42.1435572,-1.5881066,303.59,47.21,0.83,-6.87,347.21
1516,25.917470,1783330754.170,42.1435565,-1.5881066,302.98,46.60,0.83,-6.89,347.21
1517,25.934566,1783330754.188,42.1435611,-1.5881080,303.11,46.73,0.84,-6.91,347.21
1518,25.951662,1783330754.205,42.1435620,-1.5881083,303.15,46.77,0.84,-6.92,347.21
1519,25.968758,1783330754.222,42.1435629,-1.5881085,303.20,46.82,0.84,-6.91,347.22
1520,25.985854,1783330754.239,42.1435638,-1.5881088,303.24,46.86,0.84,-6.90,347.23
1521,26.002950,1783330754.256,42.1435646,-1.5881090,303.29,46.91,0.84,-6.89,347.24
1522,26.020046,1783330754.273,42.1435655,-1.5881093,303.34,46.96,0.84,-6.88,347.25
1523,26.037142,1783330754.290,42.1435664,-1.5881095,303.38,47.00,0.84,-6.88,347.26
1524,26.054238,1783330754.307,42.1435673,-1.5881098,303.43,47.05,0.84,-6.88,347.26
1525,26.071334,1783330754.324,42.1435682,-1.5881100,303.48,47.10,0.84,-6.89,347.25
1526,26.088430,1783330754.341,42.1435690,-1.5881103,303.52,47.14,0.84,-6.91,347.23
1527,26.105526,1783330754.359,42.1435699,-1.5881105,303.57,47.19,0.85,-6.93,347.21
1528,26.122622,1783330754.376,42.1435708,-1.5881108,303.61,47.23,0.85,-6.94,347.20
1529,26.139718,1783330754.393,42.1435747,-1.5881123,303.12,46.74,0.85,-6.96,347.18
1530,26.156814,1783330754.410,42.1435757,-1.5881126,303.17,46.79,0.84,-6.96,347.17
1531,26.173910,1783330754.427,42.1435767,-1.5881128,303.22,46.84,0.83,-6.93,347.18
1532,26.191006,1783330754.444,42.1435777,-1.5881131,303.28,46.90,0.82,-6.90,347.18
1533,26.208102,1783330754.461,42.1435786,-1.5881134,303.33,46.95,0.81,-6.87,347.18
1534,26.225198,1783330754.478,42.1435796,-1.5881136,303.38,47.00,0.80,-6.85,347.19
1535,26.242294,1783330754.495,42.1435806,-1.5881139,303.43,47.05,0.78,-6.82,347.19
1536,26.259390,1783330754.512,42.1435816,-1.5881142,303.48,47.10,0.79,-6.82,347.19
1537,26.276486,1783330754.529,42.1435825,-1.5881144,303.53,47.15,0.81,-6.84,347.18
1538,26.293582,1783330754.547,42.1435835,-1.5881147,303.58,47.20,0.83,-6.85,347.18
1539,26.310677,1783330754.564,42.1435845,-1.5881150,303.63,47.25,0.85,-6.87,347.17
1540,26.327773,1783330754.581,42.1435881,-1.5881166,302.71,46.33,0.87,-6.88,347.17
1541,26.344869,1783330754.598,42.1435882,-1.5881165,303.14,46.76,0.89,-6.90,347.16
1542,26.361965,1783330754.615,42.1435892,-1.5881168,303.19,46.81,0.91,-6.90,347.15
1543,26.379061,1783330754.632,42.1435902,-1.5881171,303.24,46.86,0.93,-6.90,347.13
1544,26.396157,1783330754.649,42.1435912,-1.5881173,303.29,46.91,0.95,-6.90,347.12
1545,26.413253,1783330754.666,42.1435922,-1.5881176,303.34,46.96,0.97,-6.91,347.10
1546,26.430349,1783330754.683,42.1435932,-1.5881179,303.39,47.01,0.99,-6.91,347.09
1547,26.447445,1783330754.700,42.1435941,-1.5881182,303.44,47.06,1.01,-6.91,347.07
1548,26.464541,1783330754.718,42.1435951,-1.5881184,303.49,47.11,1.03,-6.90,347.07
1549,26.481637,1783330754.735,42.1435961,-1.5881187,303.54,47.16,1.04,-6.88,347.07
1550,26.498733,1783330754.752,42.1435971,-1.5881190,303.59,47.21,1.06,-6.87,347.08
1551,26.515829,1783330754.769,42.1435956,-1.5881188,303.01,46.63,1.07,-6.86,347.08
1552,26.532925,1783330754.786,42.1436009,-1.5881205,303.08,46.70,1.09,-6.84,347.08
1553,26.550021,1783330754.803,42.1436018,-1.5881208,303.13,46.75,1.10,-6.83,347.08
1554,26.567117,1783330754.820,42.1436027,-1.5881210,303.18,46.80,1.10,-6.83,347.06
1555,26.584213,1783330754.837,42.1436035,-1.5881213,303.22,46.84,1.10,-6.83,347.05
1556,26.601309,1783330754.854,42.1436044,-1.5881215,303.27,46.89,1.11,-6.83,347.04
1557,26.618405,1783330754.871,42.1436053,-1.5881217,303.32,46.94,1.11,-6.83,347.02
1558,26.635501,1783330754.889,42.1436062,-1.5881220,303.36,46.98,1.11,-6.83,347.01
1559,26.652597,1783330754.906,42.1436070,-1.5881222,303.41,47.03,1.11,-6.83,347.00
1560,26.669693,1783330754.923,42.1436079,-1.5881225,303.46,47.08,1.10,-6.82,346.98
1561,26.686789,1783330754.940,42.1436088,-1.5881227,303.50,47.12,1.09,-6.81,346.96
1562,26.703884,1783330754.957,42.1436096,-1.5881230,303.55,47.17,1.09,-6.80,346.95
1563,26.720980,1783330754.974,42.1436105,-1.5881232,303.60,47.22,1.08,-6.79,346.93
1564,26.738076,1783330754.991,42.1436099,-1.5881234,302.94,46.56,1.07,-6.78,346.92
1565,26.755172,1783330755.008,42.1436143,-1.5881247,303.09,46.71,1.08,-6.76,346.90
1566,26.772268,1783330755.025,42.1436154,-1.5881251,303.15,46.77,1.12,-6.74,346.89
1567,26.789364,1783330755.042,42.1436165,-1.5881254,303.21,46.83,1.15,-6.72,346.88
1568,26.806460,1783330755.059,42.1436176,-1.5881257,303.27,46.89,1.18,-6.69,346.87
1569,26.823556,1783330755.077,42.1436187,-1.5881260,303.32,46.94,1.21,-6.67,346.86
1570,26.840652,1783330755.094,42.1436198,-1.5881263,303.38,47.00,1.25,-6.65,346.85
1571,26.857748,1783330755.111,42.1436209,-1.5881266,303.44,47.06,1.26,-6.66,346.84
1572,26.874844,1783330755.128,42.1436220,-1.5881269,303.50,47.12,1.27,-6.68,346.85
1573,26.891940,1783330755.145,42.1436231,-1.5881272,303.56,47.18,1.27,-6.71,346.85
1574,26.909036,1783330755.162,42.1436242,-1.5881275,303.62,47.24,1.27,-6.74,346.85
1575,26.926132,1783330755.179,42.1436271,-1.5881289,302.74,46.36,1.28,-6.77,346.86
1576,26.943228,1783330755.196,42.1436281,-1.5881291,303.10,46.72,1.28,-6.79,346.86
1577,26.960324,1783330755.213,42.1436291,-1.5881293,303.16,46.78,1.29,-6.83,346.85
1578,26.977420,1783330755.230,42.1436301,-1.5881296,303.21,46.83,1.30,-6.86,346.82
1579,26.994516,1783330755.248,42.1436310,-1.5881299,303.27,46.89,1.31,-6.90,346.80
1580,27.011612,1783330755.265,42.1436320,-1.5881301,303.32,46.94,1.32,-6.94,346.78
1581,27.028708,1783330755.282,42.1436330,-1.5881304,303.37,46.99,1.33,-6.98,346.76
1582,27.045804,1783330755.299,42.1436339,-1.5881307,303.43,47.05,1.34,-7.02,346.74
1583,27.062900,1783330755.316,42.1436349,-1.5881309,303.48,47.10,1.36,-7.04,346.76
1584,27.079996,1783330755.333,42.1436359,-1.5881312,303.54,47.16,1.39,-7.07,346.79
1585,27.097091,1783330755.350,42.1436368,-1.5881315,303.59,47.21,1.41,-7.09,346.81
1586,27.114187,1783330755.367,42.1436344,-1.5881310,303.04,46.66,1.43,-7.12,346.84
1587,27.131283,1783330755.384,42.1436428,-1.5881338,302.62,46.24,1.46,-7.15,346.87
1588,27.148379,1783330755.401,42.1436416,-1.5881333,303.13,46.75,1.48,-7.17,346.89
1589,27.165475,1783330755.418,42.1436426,-1.5881335,303.18,46.80,1.50,-7.22,346.89
1590,27.182571,1783330755.436,42.1436435,-1.5881338,303.24,46.86,1.51,-7.28,346.88
1591,27.199667,1783330755.453,42.1436445,-1.5881340,303.29,46.91,1.53,-7.33,346.88
1592,27.216763,1783330755.470,42.1436455,-1.5881343,303.35,46.97,1.54,-7.38,346.88
1593,27.233859,1783330755.487,42.1436464,-1.5881346,303.40,47.02,1.56,-7.44,346.87
1594,27.250955,1783330755.504,42.1436474,-1.5881348,303.46,47.08,1.57,-7.47,346.87
1595,27.268051,1783330755.521,42.1436484,-1.5881351,303.51,47.13,1.58,-7.42,346.90
1596,27.285147,1783330755.538,42.1436493,-1.5881354,303.56,47.18,1.59,-7.37,346.92
1597,27.302243,1783330755.555,42.1436503,-1.5881356,303.62,47.24,1.60,-7.32,346.94
1598,27.319339,1783330755.572,42.1436502,-1.5881359,302.92,46.54,1.61,-7.27,346.96
1599,27.336435,1783330755.589,42.1436541,-1.5881372,303.10,46.72,1.61,-7.22,346.99
1600,27.353531,1783330755.607,42.1436551,-1.5881374,303.16,46.78,1.61,-7.20,346.99
1601,27.370627,1783330755.624,42.1436561,-1.5881377,303.21,46.83,1.60,-7.22,346.97
1602,27.387723,1783330755.641,42.1436571,-1.5881380,303.27,46.89,1.58,-7.24,346.95
1603,27.404819,1783330755.658,42.1436580,-1.5881383,303.32,46.94,1.57,-7.26,346.93
1604,27.421915,1783330755.675,42.1436590,-1.5881385,303.38,47.00,1.55,-7.28,346.91
1605,27.439011,1783330755.692,42.1436600,-1.5881388,303.43,47.05,1.54,-7.30,346.89
1606,27.456107,1783330755.709,42.1436610,-1.5881391,303.49,47.11,1.51,-7.34,346.89
1607,27.473203,1783330755.726,42.1436619,-1.5881394,303.54,47.16,1.47,-7.40,346.91
1608,27.490299,1783330755.743,42.1436629,-1.5881396,303.60,47.22,1.42,-7.47,346.93
1609,27.507394,1783330755.760,42.1436639,-1.5881399,303.65,47.27,1.38,-7.53,346.95
1610,27.524490,1783330755.777,42.1436660,-1.5881409,302.81,46.43,1.34,-7.59,346.96
1611,27.541586,1783330755.795,42.1436677,-1.5881413,303.14,46.76,1.30,-7.66,346.98
1612,27.558682,1783330755.812,42.1436686,-1.5881416,303.19,46.81,1.25,-7.71,346.99
1613,27.575778,1783330755.829,42.1436694,-1.5881418,303.24,46.86,1.20,-7.77,347.00
1614,27.592874,1783330755.846,42.1436703,-1.5881421,303.28,46.90,1.15,-7.82,347.00
1615,27.609970,1783330755.863,42.1436712,-1.5881423,303.33,46.95,1.10,-7.88,347.01
1616,27.627066,1783330755.880,42.1436721,-1.5881426,303.38,47.00,1.05,-7.93,347.01
1617,27.644162,1783330755.897,42.1436730,-1.5881428,303.42,47.04,1.00,-7.99,347.02
1618,27.661258,1783330755.914,42.1436738,-1.5881431,303.47,47.09,1.00,-7.97,347.00
1619,27.678354,1783330755.931,42.1436747,-1.5881433,303.51,47.13,1.01,-7.93,346.98
1620,27.695450,1783330755.948,42.1436756,-1.5881436,303.56,47.18,1.01,-7.90,346.96
1621,27.712546,1783330755.966,42.1436765,-1.5881438,303.61,47.23,1.02,-7.86,346.94
1622,27.729642,1783330755.983,42.1436774,-1.5881441,303.65,47.27,1.03,-7.82,346.91
1623,27.746738,1783330756.000,42.1436803,-1.5881453,302.77,46.39,1.04,-7.78,346.89
1624,27.763834,1783330756.017,42.1436812,-1.5881455,303.15,46.77,1.03,-7.73,346.90
1625,27.780930,1783330756.034,42.1436823,-1.5881458,303.21,46.83,1.03,-7.67,346.91
1626,27.798026,1783330756.051,42.1436834,-1.5881461,303.27,46.89,1.02,-7.61,346.92
1627,27.815122,1783330756.068,42.1436845,-1.5881464,303.33,46.95,1.01,-7.55,346.93
